176,176.0045,176.018,176.0405,176.072,176.1125,176.162,176.2204999,176.2879999,176.3644998,176.4499997,176,177.4987504,181.9800266,189.3990533,199.6817018,212.7252314,228.3993155,246.5473438,266.9879872,289.5170095,313.9093082,176,177.797841,183.1655063,192.0257941,204.2512693,219.6660963,238.0485677,259.1342935,282.6200035,308.167909,335.4105614,176,178.2457844,184.9327022,195.9105795,210.932877,229.6622262,251.6780063,276.4857904,303.5284491,332.1986626,361.8525597,176,178.8042699,187.1187805,200.6520801,218.929781,241.311188,267.0117573,295.1305973,324.6820477,354.6302306,383.925361,176,178.2457844,184.9327022,195.9105795,210.932877,229.6622262,251.6780063,276.4857904,303.5284491,332.1986626,361.8525597,176,178.8042699,187.1187805,200.6520801,218.929781,241.311188,267.0117573,295.1305973,324.6820477,354.6302306,383.925361,176,178.4942183,185.9077497,198.0351389,214.5402931,234.9657961,258.7455849,285.2206376,313.6572368,343.2673037,373.2302386,176,177.4987504,181.9800266,189.3990533,199.6817018,212.7252314,228.3993155,246.5473438,266.9879872,289.5170095,313.9093082,176,176.0045,176.018,176.0405,176.072,176.1125,176.162,176.2204999,176.2879999,176.3644998,176.4499997
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.07194818,-52.57434339,-23.93144168,3.444793885,29.16061835,52.84616799,74.16077999,92.79789208,108.4894517,121.0097715,-112,-82.11237351,-52.89595867,-25.00689318,0.928494679,24.327752,44.66538193,61.48464512,74.40781719,83.14467157,87.49899732,-112,-82.17547252,-53.39639535,-26.67157223,-2.937798396,16.97297732,32.36281506,42.69224907,47.59919786,46.9116563,40.65372506,-112,-82.11237351,-52.89595867,-25.00689318,0.928494679,24.327752,44.66538193,61.48464512,74.40781719,83.14467157,87.49899732,-112,-82.17547252,-53.39639535,-26.67157223,-2.937798396,16.97297732,32.36281506,42.69224907,47.59919786,46.9116563,40.65372506,-112,-82.13869612,-53.10495458,-25.70340305,-0.693435447,21.23183358,39.46477727,53.50009627,62.94882225,67.54909759,67.1734324,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955
