-176,-176.0045,-176.018,-176.0405,-176.072,-176.1125,-176.162,-176.2204999,-176.2879999,-176.3644998,-176.4499997,-176,-1.77E+02,-1.82E+02,-1.89E+02,-2.00E+02,-2.13E+02,-2.28E+02,-2.47E+02,-2.67E+02,-2.90E+02,-3.14E+02,-176,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-176,-1.75E+02,-1.70E+02,-1.63E+02,-1.52E+02,-1.39E+02,-1.24E+02,-1.05E+02,-8.50E+01,-6.25E+01,-3.81E+01,-176,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-1.76E+02,-176,-177.4987504,-181.9800266,-189.3990533,-199.6817018,-212.7252314,-228.3993155,-246.5473438,-266.9879872,-289.5170095,-313.9093082,-176,-176.0045,-176.018,-176.0405,-176.072,-176.1125,-176.162,-176.2204999,-176.2879999,-176.3644998,-176.4499997
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955
