176,176.0045,176.018,176.0405,176.072,176.1125,176.162,176.2204999,176.2879999,176.3644998,176.4499997,176,175.2506248,173.0099867,169.3004734,164.1591491,157.6373843,149.8003422,140.7263281,130.5060064,119.2414952,107.0453459,176,175.1010795,172.4172469,167.987103,161.8743653,154.1669519,144.9757161,134.4328532,122.6899983,109.9160455,96.29471931,176,174.8771078,171.5336489,166.0447102,158.5335615,149.1688869,138.1609968,125.7571048,112.2357754,97.90066871,83.07372017,176,174.597865,170.4406098,163.6739599,154.5351095,143.344406,130.4941213,116.4347014,101.6589761,86.68488471,72.0373195
20,20,20,20,20,20,20,20,20,20,20,20,21.29795593,25.17885499,31.60392051,40.50895536,51.80498338,65.37913839,81.09579191,98.79790835,118.308614,139.4329644,20,21.55697601,26.20551048,33.87874479,44.46631691,57.81594866,73.73563591,91.99641013,112.3356316,134.4607667,158.0535958,20,21.94490635,27.73594701,37.24306768,50.25275892,66.47285113,85.539076,107.0232472,130.4428766,155.2720098,180.953038,20,22.42856898,29.62914637,41.34932764,57.17828091,76.56114795,98.81849388,123.1701236,148.7624304,174.6983176,200.0686447
-112,-82.00000045,-52.0000036,-22.00001215,7.9999712,37.99994375,67.9999028,97.99984565,127.9997696,157.999672,187.99955,-112,-82.04997501,-52.39920076,-23.343938,4.825502693,31.82766158,57.39274202,81.26530617,103.2068273,122.9980729,140.4412954,-112,-82.07194818,-52.57434339,-23.93144168,3.444793885,29.16061835,52.84616799,74.16077999,92.79789208,108.4894517,121.0097715,-112,-82.11237351,-52.89595867,-25.00689318,0.928494679,24.327752,44.66538193,61.48464512,74.40781719,83.14467157,87.49899732,-112,-82.17547252,-53.39639535,-26.67157223,-2.937798396,16.97297732,32.36281506,42.69224907,47.59919786,46.9116563,40.65372506
